locuteur,ind,proba_nasal,tDebut,tFin,duree,filename
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.4479249119758606,0,0.05,0.05,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-1_0_0.05_0.05.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9353450760245323,0.01,0.060000000000000005,0.05,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-2_0.01_0.060000000000000005_0.05.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.8502464890480042,0.02,0.07,0.05,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-3_0.02_0.07_0.05.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9708035029470921,0.03,0.08,0.05,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-4_0.03_0.08_0.05.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9992660865536891,0.04,0.09,0.049999999999999996,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-5_0.04_0.09_0.049999999999999996.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.996860918821767,0.05,0.09999999999999999,0.04999999999999999,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-6_0.05_0.09999999999999999_0.04999999999999999.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9995855138404295,0.060000000000000005,0.10999999999999999,0.04999999999999998,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-7_0.060000000000000005_0.10999999999999999_0.04999999999999998.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.98316815122962,0.07,0.11999999999999998,0.049999999999999975,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-8_0.07_0.11999999999999998_0.049999999999999975.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9032873809337616,0.08,0.12999999999999998,0.049999999999999975,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-9_0.08_0.12999999999999998_0.049999999999999975.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.8390945345163345,0.09,0.13999999999999999,0.04999999999999999,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-10_0.09_0.13999999999999999_0.04999999999999999.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.04988664388656616,0.09999999999999999,0.15,0.05,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-11_0.09999999999999999_0.15_0.05.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,5.328655242919922e-05,0.10999999999999999,0.16,0.05000000000000002,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-12_0.10999999999999999_0.16_0.05000000000000002.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.004395008087158203,0.11999999999999998,0.17,0.05000000000000003,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-13_0.11999999999999998_0.17_0.05000000000000003.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.030773580074310303,0.12999999999999998,0.18000000000000002,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-14_0.12999999999999998_0.18000000000000002_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.1057286262512207,0.13999999999999999,0.19000000000000003,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-15_0.13999999999999999_0.19000000000000003_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.016067206859588623,0.15,0.20000000000000004,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-16_0.15_0.20000000000000004_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.6660903692245483,0.16,0.21000000000000005,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-17_0.16_0.21000000000000005_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.8387090712785721,0.17,0.22000000000000006,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-18_0.17_0.22000000000000006_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9910373659804463,0.18000000000000002,0.23000000000000007,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-19_0.18000000000000002_0.23000000000000007_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.908178485929966,0.19000000000000003,0.24000000000000007,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-20_0.19000000000000003_0.24000000000000007_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.29997193813323975,0.20000000000000004,0.25000000000000006,0.05000000000000002,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-21_0.20000000000000004_0.25000000000000006_0.05000000000000002.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9650369770824909,0.21000000000000005,0.26000000000000006,0.05000000000000002,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-22_0.21000000000000005_0.26000000000000006_0.05000000000000002.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.561356395483017,0.22000000000000006,0.2700000000000001,0.05000000000000002,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-23_0.22000000000000006_0.2700000000000001_0.05000000000000002.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9579319283366203,0.23000000000000007,0.2800000000000001,0.05000000000000002,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-24_0.23000000000000007_0.2800000000000001_0.05000000000000002.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.8764278814196587,0.24000000000000007,0.2900000000000001,0.05000000000000002,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-25_0.24000000000000007_0.2900000000000001_0.05000000000000002.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9119013547897339,0.25000000000000006,0.3000000000000001,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-26_0.25000000000000006_0.3000000000000001_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9749372005462646,0.26000000000000006,0.3100000000000001,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-27_0.26000000000000006_0.3100000000000001_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.5161333978176117,0.2700000000000001,0.3200000000000001,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-28_0.2700000000000001_0.3200000000000001_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.06369322538375854,0.2800000000000001,0.3300000000000001,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-29_0.2800000000000001_0.3300000000000001_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.2540953755378723,0.2900000000000001,0.34000000000000014,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-30_0.2900000000000001_0.34000000000000014_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.6827667057514191,0.3000000000000001,0.35000000000000014,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-31_0.3000000000000001_0.35000000000000014_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.942116092890501,0.3100000000000001,0.36000000000000015,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-32_0.3100000000000001_0.36000000000000015_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9694085866212845,0.3200000000000001,0.37000000000000016,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-33_0.3200000000000001_0.37000000000000016_0.050000000000000044.wav
PTSVOX_LG001_F_session1_mic_S_1-2_173_177,2,0.9555957056581974,0.3300000000000001,0.38000000000000017,0.050000000000000044,PTSVOX_LG001_F_session1_mic_S_1-2_173_177-34_0.3300000000000001_0.38000000000000017_0.050000000000000044.wav
