locuteur,ind,proba_nasal,tDebut,tFin,duree,filename
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.13674885034561157,0,0.05,0.05,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-1_0_0.05_0.05.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.6981900036334991,0.01,0.060000000000000005,0.05,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-2_0.01_0.060000000000000005_0.05.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.954629447311163,0.02,0.07,0.05,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-3_0.02_0.07_0.05.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9340358749032021,0.03,0.08,0.05,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-4_0.03_0.08_0.05.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9468955881893635,0.04,0.09,0.049999999999999996,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-5_0.04_0.09_0.049999999999999996.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.8968287035822868,0.05,0.09999999999999999,0.04999999999999999,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-6_0.05_0.09999999999999999_0.04999999999999999.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9696477837860584,0.060000000000000005,0.10999999999999999,0.04999999999999998,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-7_0.060000000000000005_0.10999999999999999_0.04999999999999998.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9358736425638199,0.07,0.11999999999999998,0.049999999999999975,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-8_0.07_0.11999999999999998_0.049999999999999975.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9998953067843104,0.08,0.12999999999999998,0.049999999999999975,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-9_0.08_0.12999999999999998_0.049999999999999975.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9999645909447281,0.09,0.13999999999999999,0.04999999999999999,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-10_0.09_0.13999999999999999_0.04999999999999999.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9999943531265671,0.09999999999999999,0.15,0.05,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-11_0.09999999999999999_0.15_0.05.wav
PTSVOX_LG001_F_session3_mic_L_1-3_12_16,3,0.9999407923605759,0.10999999999999999,0.16,0.05000000000000002,PTSVOX_LG001_F_session3_mic_L_1-3_12_16-12_0.10999999999999999_0.16_0.05000000000000002.wav
