locuteur,ind,proba_nasal,tDebut,tFin,duree,filename
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.8960000351071358,0,0.05,0.05,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-1_0_0.05_0.05.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9544946178793907,0.01,0.060000000000000005,0.05,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-2_0.01_0.060000000000000005_0.05.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9996949696796946,0.02,0.07,0.05,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-3_0.02_0.07_0.05.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.999997761251052,0.03,0.08,0.05,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-4_0.03_0.08_0.05.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9999999727876716,0.04,0.09,0.049999999999999996,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-5_0.04_0.09_0.049999999999999996.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9999989822464386,0.05,0.09999999999999999,0.04999999999999999,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-6_0.05_0.09999999999999999_0.04999999999999999.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9999956641436256,0.060000000000000005,0.10999999999999999,0.04999999999999998,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-7_0.060000000000000005_0.10999999999999999_0.04999999999999998.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9999640937348886,0.07,0.11999999999999998,0.049999999999999975,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-8_0.07_0.11999999999999998_0.049999999999999975.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9633290804922581,0.08,0.12999999999999998,0.049999999999999975,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-9_0.08_0.12999999999999998_0.049999999999999975.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.9249285906553268,0.09,0.13999999999999999,0.04999999999999999,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-10_0.09_0.13999999999999999_0.04999999999999999.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.5845021307468414,0.09999999999999999,0.15,0.05,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-11_0.09999999999999999_0.15_0.05.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.04454129934310913,0.10999999999999999,0.16,0.05000000000000002,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-12_0.10999999999999999_0.16_0.05000000000000002.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.10016697645187378,0.11999999999999998,0.17,0.05000000000000003,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-13_0.11999999999999998_0.17_0.05000000000000003.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.03319096565246582,0.12999999999999998,0.18000000000000002,0.050000000000000044,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-14_0.12999999999999998_0.18000000000000002_0.050000000000000044.wav
PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1,10,0.02146095037460327,0.13999999999999999,0.19000000000000003,0.050000000000000044,PTSVOX_SJ062_F_session1_mic_S_1-10_168.1_172.1-15_0.13999999999999999_0.19000000000000003_0.050000000000000044.wav
