locuteur,ind,proba_nasal,tDebut,tFin,duree,filename
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.07517319917678833,0,0.05,0.05,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-1_0_0.05_0.05.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.03048384189605713,0.01,0.060000000000000005,0.05,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-2_0.01_0.060000000000000005_0.05.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.7658714652061462,0.02,0.07,0.05,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-3_0.02_0.07_0.05.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9715345352888107,0.03,0.08,0.05,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-4_0.03_0.08_0.05.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9872900852933526,0.04,0.09,0.049999999999999996,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-5_0.04_0.09_0.049999999999999996.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.8896078690886497,0.05,0.09999999999999999,0.04999999999999999,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-6_0.05_0.09999999999999999_0.04999999999999999.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9993393808836117,0.060000000000000005,0.10999999999999999,0.04999999999999998,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-7_0.060000000000000005_0.10999999999999999_0.04999999999999998.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9998860083360341,0.07,0.11999999999999998,0.049999999999999975,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-8_0.07_0.11999999999999998_0.049999999999999975.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.996438205242157,0.08,0.12999999999999998,0.049999999999999975,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-9_0.08_0.12999999999999998_0.049999999999999975.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9842740315943956,0.09,0.13999999999999999,0.04999999999999999,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-10_0.09_0.13999999999999999_0.04999999999999999.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.6238190829753876,0.09999999999999999,0.15,0.05,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-11_0.09999999999999999_0.15_0.05.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.8904232084751129,0.10999999999999999,0.16,0.05000000000000002,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-12_0.10999999999999999_0.16_0.05000000000000002.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9254147335886955,0.11999999999999998,0.17,0.05000000000000003,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-13_0.11999999999999998_0.17_0.05000000000000003.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9985470962710679,0.12999999999999998,0.18000000000000002,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-14_0.12999999999999998_0.18000000000000002_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.999978986381393,0.13999999999999999,0.19000000000000003,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-15_0.13999999999999999_0.19000000000000003_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9998876329045743,0.15,0.20000000000000004,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-16_0.15_0.20000000000000004_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9980721985921264,0.16,0.21000000000000005,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-17_0.16_0.21000000000000005_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9971484744455665,0.17,0.22000000000000006,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-18_0.17_0.22000000000000006_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9950247532688081,0.18000000000000002,0.23000000000000007,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-19_0.18000000000000002_0.23000000000000007_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.5228391289710999,0.19000000000000003,0.24000000000000007,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-20_0.19000000000000003_0.24000000000000007_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9548682048916817,0.20000000000000004,0.25000000000000006,0.05000000000000002,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-21_0.20000000000000004_0.25000000000000006_0.05000000000000002.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.998222645255737,0.21000000000000005,0.26000000000000006,0.05000000000000002,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-22_0.21000000000000005_0.26000000000000006_0.05000000000000002.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.989184157922864,0.22000000000000006,0.2700000000000001,0.05000000000000002,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-23_0.22000000000000006_0.2700000000000001_0.05000000000000002.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9939194959588349,0.23000000000000007,0.2800000000000001,0.05000000000000002,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-24_0.23000000000000007_0.2800000000000001_0.05000000000000002.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.08074849843978882,0.24000000000000007,0.2900000000000001,0.05000000000000002,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-25_0.24000000000000007_0.2900000000000001_0.05000000000000002.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9742806367576122,0.25000000000000006,0.3000000000000001,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-26_0.25000000000000006_0.3000000000000001_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9121536314487457,0.26000000000000006,0.3100000000000001,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-27_0.26000000000000006_0.3100000000000001_0.050000000000000044.wav
PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0,3,0.9906194303184748,0.2700000000000001,0.3200000000000001,0.050000000000000044,PTSVOX_SJ061_F_session1_mic_S_1-3_53.0_57.0-28_0.2700000000000001_0.3200000000000001_0.050000000000000044.wav
