locuteur,ind,proba_nasal,tDebut,tFin,duree,filename
untitled004_mono_4,1,0.01650446653366089,0,0.05,0.05,untitled004_mono-1_0_0.05_0.05.wav
untitled004_mono_4,2,0.0059653520584106445,0.01,0.060000000000000005,0.05,untitled004_mono-2_0.01_0.060000000000000005_0.05.wav
untitled004_mono_4,3,0.020015478134155273,0.02,0.07,0.05,untitled004_mono-3_0.02_0.07_0.05.wav
untitled004_mono_4,4,0.19694149494171143,0.03,0.08,0.05,untitled004_mono-4_0.03_0.08_0.05.wav
untitled004_mono_4,5,0.9001138582825661,0.04,0.09,0.049999999999999996,untitled004_mono-5_0.04_0.09_0.049999999999999996.wav
untitled004_mono_4,6,0.46358180046081543,0.05,0.09999999999999999,0.04999999999999999,untitled004_mono-6_0.05_0.09999999999999999_0.04999999999999999.wav
untitled004_mono_4,7,0.8177041262388229,0.060000000000000005,0.10999999999999999,0.04999999999999998,untitled004_mono-7_0.060000000000000005_0.10999999999999999_0.04999999999999998.wav
untitled004_mono_4,8,0.28149163722991943,0.07,0.11999999999999998,0.049999999999999975,untitled004_mono-8_0.07_0.11999999999999998_0.049999999999999975.wav
untitled004_mono_4,9,0.9928010883741081,0.08,0.12999999999999998,0.049999999999999975,untitled004_mono-9_0.08_0.12999999999999998_0.049999999999999975.wav
untitled004_mono_4,10,0.9706631619483232,0.09,0.13999999999999999,0.04999999999999999,untitled004_mono-10_0.09_0.13999999999999999_0.04999999999999999.wav
untitled004_mono_4,11,0.22476142644882202,0.09999999999999999,0.15,0.05,untitled004_mono-11_0.09999999999999999_0.15_0.05.wav
untitled004_mono_4,12,0.003315269947052002,0.10999999999999999,0.16,0.05000000000000002,untitled004_mono-12_0.10999999999999999_0.16_0.05000000000000002.wav
untitled004_mono_4,13,0.0014657378196716309,0.11999999999999998,0.17,0.05000000000000003,untitled004_mono-13_0.11999999999999998_0.17_0.05000000000000003.wav
untitled004_mono_4,14,0.9913609009236097,0.12999999999999998,0.18000000000000002,0.050000000000000044,untitled004_mono-14_0.12999999999999998_0.18000000000000002_0.050000000000000044.wav
untitled004_mono_4,15,0.00881725549697876,0.13999999999999999,0.19000000000000003,0.050000000000000044,untitled004_mono-15_0.13999999999999999_0.19000000000000003_0.050000000000000044.wav
untitled004_mono_4,16,0.03915673494338989,0.15,0.20000000000000004,0.050000000000000044,untitled004_mono-16_0.15_0.20000000000000004_0.050000000000000044.wav
untitled004_mono_4,17,0.2797379493713379,0.16,0.21000000000000005,0.050000000000000044,untitled004_mono-17_0.16_0.21000000000000005_0.050000000000000044.wav
untitled004_mono_4,18,0.049902260303497314,0.17,0.22000000000000006,0.050000000000000044,untitled004_mono-18_0.17_0.22000000000000006_0.050000000000000044.wav
untitled004_mono_4,19,0.001962423324584961,0.18000000000000002,0.23000000000000007,0.050000000000000044,untitled004_mono-19_0.18000000000000002_0.23000000000000007_0.050000000000000044.wav
untitled004_mono_4,20,0.0007714033126831055,0.19000000000000003,0.24000000000000007,0.050000000000000044,untitled004_mono-20_0.19000000000000003_0.24000000000000007_0.050000000000000044.wav
untitled004_mono_4,21,0.002579212188720703,0.20000000000000004,0.25000000000000006,0.05000000000000002,untitled004_mono-21_0.20000000000000004_0.25000000000000006_0.05000000000000002.wav
untitled004_mono_4,22,0.0043367743492126465,0.21000000000000005,0.26000000000000006,0.05000000000000002,untitled004_mono-22_0.21000000000000005_0.26000000000000006_0.05000000000000002.wav
untitled004_mono_4,23,0.013372600078582764,0.22000000000000006,0.2700000000000001,0.05000000000000002,untitled004_mono-23_0.22000000000000006_0.2700000000000001_0.05000000000000002.wav
untitled004_mono_4,24,0.0007537007331848145,0.23000000000000007,0.2800000000000001,0.05000000000000002,untitled004_mono-24_0.23000000000000007_0.2800000000000001_0.05000000000000002.wav
untitled004_mono_4,25,0.002748250961303711,0.24000000000000007,0.2900000000000001,0.05000000000000002,untitled004_mono-25_0.24000000000000007_0.2900000000000001_0.05000000000000002.wav
untitled004_mono_4,26,0.0008129477500915527,0.25000000000000006,0.3000000000000001,0.050000000000000044,untitled004_mono-26_0.25000000000000006_0.3000000000000001_0.050000000000000044.wav
untitled004_mono_4,27,0.0018264055252075195,0.26000000000000006,0.3100000000000001,0.050000000000000044,untitled004_mono-27_0.26000000000000006_0.3100000000000001_0.050000000000000044.wav
untitled004_mono_4,28,0.0006569027900695801,0.2700000000000001,0.3200000000000001,0.050000000000000044,untitled004_mono-28_0.2700000000000001_0.3200000000000001_0.050000000000000044.wav
untitled004_mono_4,29,0.0031076669692993164,0.2800000000000001,0.3300000000000001,0.050000000000000044,untitled004_mono-29_0.2800000000000001_0.3300000000000001_0.050000000000000044.wav
untitled004_mono_4,30,0.002491474151611328,0.2900000000000001,0.34000000000000014,0.050000000000000044,untitled004_mono-30_0.2900000000000001_0.34000000000000014_0.050000000000000044.wav
